strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,combo_count,settled_combo,is_hit,stake_yen,realized_payout,notes
GPT_HB_Trifecta_OuterExTop,B,202406111204,2024-06-11,12,住之江,4,20,4-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111208,2024-06-11,12,住之江,8,20,3-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111209,2024-06-11,12,住之江,9,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111601,2024-06-11,16,児島,1,20,5-1-6,1,2000,16010,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111602,2024-06-11,16,児島,2,20,1-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111604,2024-06-11,16,児島,4,20,4-1-2,1,2000,8900,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111606,2024-06-11,16,児島,6,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111608,2024-06-11,16,児島,8,20,4-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111611,2024-06-11,16,児島,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111704,2024-06-11,17,宮島,4,20,2-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111707,2024-06-11,17,宮島,7,20,4-6-1,1,2000,9290,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111711,2024-06-11,17,宮島,11,20,1-3-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111712,2024-06-11,17,宮島,12,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111802,2024-06-11,18,徳山,2,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111803,2024-06-11,18,徳山,3,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111809,2024-06-11,18,徳山,9,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406111812,2024-06-11,18,徳山,12,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406112203,2024-06-11,22,福岡,3,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406112205,2024-06-11,22,福岡,5,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406112210,2024-06-11,22,福岡,10,20,3-5-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120503,2024-06-12,05,多摩川,3,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120508,2024-06-12,05,多摩川,8,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120512,2024-06-12,05,多摩川,12,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120606,2024-06-12,06,浜名湖,6,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120607,2024-06-12,06,浜名湖,7,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120612,2024-06-12,06,浜名湖,12,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120702,2024-06-12,07,蒲郡,2,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120708,2024-06-12,07,蒲郡,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120709,2024-06-12,07,蒲郡,9,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120710,2024-06-12,07,蒲郡,10,20,4-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406120910,2024-06-12,09,津,10,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121001,2024-06-12,10,三国,1,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121201,2024-06-12,12,住之江,1,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121203,2024-06-12,12,住之江,3,20,4-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121503,2024-06-12,15,丸亀,3,20,4-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121504,2024-06-12,15,丸亀,4,20,3-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121508,2024-06-12,15,丸亀,8,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121509,2024-06-12,15,丸亀,9,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121701,2024-06-12,17,宮島,1,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121708,2024-06-12,17,宮島,8,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121711,2024-06-12,17,宮島,11,20,4-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121802,2024-06-12,18,徳山,2,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121806,2024-06-12,18,徳山,6,20,3-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121809,2024-06-12,18,徳山,9,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406121811,2024-06-12,18,徳山,11,20,3-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406122202,2024-06-12,22,福岡,2,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406122209,2024-06-12,22,福岡,9,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406122212,2024-06-12,22,福岡,12,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130407,2024-06-13,04,平和島,7,20,2-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130408,2024-06-13,04,平和島,8,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130501,2024-06-13,05,多摩川,1,20,3-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130506,2024-06-13,05,多摩川,6,20,4-1-3,1,2000,14790,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130508,2024-06-13,05,多摩川,8,20,4-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130512,2024-06-13,05,多摩川,12,20,1-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130701,2024-06-13,07,蒲郡,1,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130702,2024-06-13,07,蒲郡,2,20,4-1-3,1,2000,11640,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130709,2024-06-13,07,蒲郡,9,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130711,2024-06-13,07,蒲郡,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130902,2024-06-13,09,津,2,20,1-6-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406130903,2024-06-13,09,津,3,20,2-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131209,2024-06-13,12,住之江,9,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131407,2024-06-13,14,鳴門,7,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131412,2024-06-13,14,鳴門,12,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131507,2024-06-13,15,丸亀,7,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131509,2024-06-13,15,丸亀,9,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131511,2024-06-13,15,丸亀,11,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131703,2024-06-13,17,宮島,3,20,1-3-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131704,2024-06-13,17,宮島,4,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131709,2024-06-13,17,宮島,9,20,4-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131712,2024-06-13,17,宮島,12,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131801,2024-06-13,18,徳山,1,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406131803,2024-06-13,18,徳山,3,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406132201,2024-06-13,22,福岡,1,20,1-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406132211,2024-06-13,22,福岡,11,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140203,2024-06-14,02,戸田,3,20,3-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140403,2024-06-14,04,平和島,3,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140405,2024-06-14,04,平和島,5,20,2-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140412,2024-06-14,04,平和島,12,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140501,2024-06-14,05,多摩川,1,20,2-4-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140503,2024-06-14,05,多摩川,3,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140506,2024-06-14,05,多摩川,6,20,2-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140902,2024-06-14,09,津,2,20,5-4-2,1,2000,36250,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406140911,2024-06-14,09,津,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141203,2024-06-14,12,住之江,3,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141210,2024-06-14,12,住之江,10,20,1-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141211,2024-06-14,12,住之江,11,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141212,2024-06-14,12,住之江,12,20,4-6-2,1,2000,5450,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141301,2024-06-14,13,尼崎,1,20,3-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141304,2024-06-14,13,尼崎,4,20,4-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141306,2024-06-14,13,尼崎,6,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141404,2024-06-14,14,鳴門,4,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141501,2024-06-14,15,丸亀,1,20,5-2-1,1,2000,16640,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141503,2024-06-14,15,丸亀,3,20,3-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141602,2024-06-14,16,児島,2,20,2-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141606,2024-06-14,16,児島,6,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141608,2024-06-14,16,児島,8,20,4-1-2,1,2000,23130,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141609,2024-06-14,16,児島,9,20,4-1-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141611,2024-06-14,16,児島,11,20,5-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141702,2024-06-14,17,宮島,2,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141704,2024-06-14,17,宮島,4,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141707,2024-06-14,17,宮島,7,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141708,2024-06-14,17,宮島,8,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141804,2024-06-14,18,徳山,4,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141807,2024-06-14,18,徳山,7,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141811,2024-06-14,18,徳山,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141902,2024-06-14,19,下関,2,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141903,2024-06-14,19,下関,3,20,1-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141904,2024-06-14,19,下関,4,20,6-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141908,2024-06-14,19,下関,8,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141909,2024-06-14,19,下関,9,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141910,2024-06-14,19,下関,10,20,4-1-2,1,2000,4610,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406141912,2024-06-14,19,下関,12,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142005,2024-06-14,20,若松,5,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142006,2024-06-14,20,若松,6,20,4-5-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142009,2024-06-14,20,若松,9,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142201,2024-06-14,22,福岡,1,20,3-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142203,2024-06-14,22,福岡,3,20,3-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142207,2024-06-14,22,福岡,7,20,6-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142209,2024-06-14,22,福岡,9,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142210,2024-06-14,22,福岡,10,20,4-1-6,1,2000,4500,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406142211,2024-06-14,22,福岡,11,20,1-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150107,2024-06-15,01,桐生,7,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150109,2024-06-15,01,桐生,9,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150111,2024-06-15,01,桐生,11,20,1-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150203,2024-06-15,02,戸田,3,20,6-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150207,2024-06-15,02,戸田,7,20,4-3-1,1,2000,10450,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150402,2024-06-15,04,平和島,2,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150404,2024-06-15,04,平和島,4,20,1-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150405,2024-06-15,04,平和島,5,20,5-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150407,2024-06-15,04,平和島,7,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150506,2024-06-15,05,多摩川,6,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150805,2024-06-15,08,常滑,5,20,4-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150806,2024-06-15,08,常滑,6,20,1-5-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150901,2024-06-15,09,津,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150902,2024-06-15,09,津,2,20,1-6-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406150912,2024-06-15,09,津,12,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151206,2024-06-15,12,住之江,6,20,1-2-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151208,2024-06-15,12,住之江,8,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151210,2024-06-15,12,住之江,10,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151404,2024-06-15,14,鳴門,4,20,6-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151406,2024-06-15,14,鳴門,6,20,5-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151507,2024-06-15,15,丸亀,7,20,4-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151508,2024-06-15,15,丸亀,8,20,2-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151512,2024-06-15,15,丸亀,12,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151602,2024-06-15,16,児島,2,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151603,2024-06-15,16,児島,3,20,1-2-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151605,2024-06-15,16,児島,5,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151606,2024-06-15,16,児島,6,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151609,2024-06-15,16,児島,9,20,2-4-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151902,2024-06-15,19,下関,2,20,2-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151906,2024-06-15,19,下関,6,20,2-1-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406151908,2024-06-15,19,下関,8,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152005,2024-06-15,20,若松,5,20,4-2-1,1,2000,3660,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152009,2024-06-15,20,若松,9,20,1-3-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152201,2024-06-15,22,福岡,1,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152209,2024-06-15,22,福岡,9,20,2-3-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152301,2024-06-15,23,唐津,1,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152307,2024-06-15,23,唐津,7,20,2-5-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406152309,2024-06-15,23,唐津,9,20,4-3-1,1,2000,17830,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160107,2024-06-16,01,桐生,7,20,3-1-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160111,2024-06-16,01,桐生,11,20,5-3-2,1,2000,8800,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160208,2024-06-16,02,戸田,8,20,3-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160301,2024-06-16,03,江戸川,1,20,3-2-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160410,2024-06-16,04,平和島,10,20,3-2-1,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160801,2024-06-16,08,常滑,1,20,1-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160804,2024-06-16,08,常滑,4,20,5-4-6,1,2000,7420,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160807,2024-06-16,08,常滑,7,20,4-3-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406160812,2024-06-16,08,常滑,12,20,2-1-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161003,2024-06-16,10,三国,3,20,1-3-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161008,2024-06-16,10,三国,8,20,1-4-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161102,2024-06-16,11,びわこ,2,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161105,2024-06-16,11,びわこ,5,20,5-1-6,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161109,2024-06-16,11,びわこ,9,20,4-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161203,2024-06-16,12,住之江,3,20,1-3-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161209,2024-06-16,12,住之江,9,20,1-5-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161302,2024-06-16,13,尼崎,2,20,1-5-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161303,2024-06-16,13,尼崎,3,20,2-4-5,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161309,2024-06-16,13,尼崎,9,20,1-4-2,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161310,2024-06-16,13,尼崎,10,20,3-6-4,0,2000,0,H-B: outer-lane exhibition top undervaluation
GPT_HB_Trifecta_OuterExTop,B,202406161311,2024-06-16,13,尼崎,11,20,1-2-3,0,2000,0,H-B: outer-lane exhibition top undervaluation
